obs_id,recorded_time,modified_time,object,event,rising,sidereal,pole
352,1817-02-28 03:31:53.500,,t,in,FALSE,FALSE,
352,1817-02-28 03:33:43.500,,t,out,FALSE,FALSE,
352,1817-02-28 03:34:22.000,,S,out,FALSE,FALSE,
353,1823-12-07 23:59:54.000,1823-12-07 11:59:54.000,S,in,TRUE,FALSE,
353,1823-12-07 00:00:08.000,1823-12-07 12:00:08.000,t,in,FALSE,FALSE,
353,1823-12-07 00:01:53.000,1823-12-07 12:01:53.000,t,out,FALSE,FALSE,
353,1823-12-07 00:02:48.000,1823-12-07 12:02:48.000,S,out,FALSE,FALSE,
354,1824-09-19 00:13:43.500,,S,in,FALSE,FALSE,N
354,1824-09-19 00:15:51.000,,t,in,FALSE,FALSE,N
354,1824-09-19 00:16:11.000,,t,out,FALSE,FALSE,N
354,1824-09-19 00:16:20.000,,S,out,FALSE,FALSE,N
355,1824-09-19 00:18:50.500,,S,in,FALSE,FALSE,N
355,1824-09-19 00:20:57.500,,t,in,FALSE,FALSE,N
355,1824-09-19 00:22:17.000,,t,out,FALSE,FALSE,N
355,1824-09-19 00:22:25.000,,S,out,FALSE,FALSE,N
356,1824-09-19 00:29:52.500,,S,in,FALSE,FALSE,N
356,1824-09-19 00:32:00.000,,t,in,FALSE,FALSE,N
356,1824-09-19 00:33:20.500,,t,out,FALSE,FALSE,N
356,1824-09-19 00:33:30.000,,S,out,FALSE,FALSE,N
357,1824-09-20 00:01:06.000,,S,c1,FALSE,FALSE,N
357,1824-09-20 00:02:21.000,,S,c2,FALSE,FALSE,N
357,1824-09-20 00:03:06.000,,t,in,FALSE,FALSE,N
357,1824-09-20 00:03:33.000,,S,c3,FALSE,FALSE,N
357,1824-09-20 00:04:27.500,,t,out,FALSE,FALSE,N
357,1824-09-20 00:04:42.000,,S,c4,FALSE,FALSE,N
358,1824-09-20 00:14:27.500,,S,c1,FALSE,FALSE,N
358,1824-09-20 00:15:42.500,,S,c2,FALSE,FALSE,N
358,1824-09-20 00:16:27.500,,t,in,FALSE,FALSE,N
358,1824-09-20 00:16:55.000,,S,c3,FALSE,FALSE,N
358,1824-09-20 00:17:49.000,,t,out,FALSE,FALSE,N
358,1824-09-20 00:18:03.500,,S,c4,FALSE,FALSE,N
359,1824-09-20 00:18:29.000,,S,c1,FALSE,FALSE,N
359,1824-09-20 00:19:44.250,,S,c2,FALSE,FALSE,N
359,1824-09-20 00:20:30.000,,t,in,FALSE,FALSE,N
359,1824-09-20 00:20:56.000,,S,c3,FALSE,FALSE,N
359,1824-09-20 00:21:52.000,,t,out,FALSE,FALSE,N
359,1824-09-20 00:22:06.500,,S,c4,FALSE,FALSE,N
360,1824-09-20 00:00:00.000,,S,c4,TRUE,FALSE,N
360,1824-09-20 23:56:26.000,,S,c1,TRUE,FALSE,N
360,1824-09-20 23:57:40.000,,S,c2,TRUE,FALSE,N
360,1824-09-20 23:58:26.000,,t,in,TRUE,FALSE,N
360,1824-09-20 23:58:53.000,,S,c3,TRUE,FALSE,N
360,1824-09-20 23:59:46.000,,t,out,TRUE,FALSE,N
361,1824-09-23 00:09:15.250,,S,c1,FALSE,FALSE,N
361,1824-09-23 00:10:30.000,,S,c2,FALSE,FALSE,N
361,1824-09-23 00:10:43.000,,t,in,FALSE,FALSE,N
361,1824-09-23 00:11:43.500,,S,c3,FALSE,FALSE,N
361,1824-09-23 00:12:15.250,,t,out,FALSE,FALSE,N
361,1824-09-23 00:12:51.500,,S,c4,FALSE,FALSE,N
362,1824-09-23 00:17:49.500,,S,c1,FALSE,FALSE,N
362,1824-09-23 00:19:05.000,,S,c2,FALSE,FALSE,N
362,1824-09-23 00:20:17.000,1824-09-23 00:19:17.000,t,in,FALSE,FALSE,N
362,1824-09-23 00:21:17.000,1824-09-23 00:20:17.000,S,c3,FALSE,FALSE,N
362,1824-09-23 00:21:50.000,1824-09-23 00:20:50.000,t,out,FALSE,FALSE,N
362,1824-09-23 00:22:26.500,1824-09-23 00:21:26.500,S,c4,FALSE,FALSE,N
363,1824-09-23 23:54:32.500,,S,c1,TRUE,FALSE,N
363,1824-09-23 23:55:46.500,,S,c2,TRUE,FALSE,N
363,1824-09-23 23:56:00.000,,t,in,TRUE,FALSE,N
363,1824-09-23 23:56:59.000,,S,c3,TRUE,FALSE,N
363,1824-09-23 23:57:32.500,,t,out,TRUE,FALSE,N
363,1824-09-23 23:58:07.500,,S,c4,TRUE,FALSE,N
364,1824-09-25 00:02:23.000,,S,c1,FALSE,FALSE,N
364,1824-09-25 00:03:24.000,,t,in,FALSE,FALSE,N
364,1824-09-25 00:03:40.000,,S,c2,FALSE,FALSE,N
364,1824-09-25 00:04:47.000,,S,c3,FALSE,FALSE,N
364,1824-09-25 00:05:13.500,,t,out,FALSE,FALSE,N
364,1824-09-25 00:06:05.000,,S,c4,FALSE,FALSE,N
365,1824-09-25 00:07:06.250,,S,c1,FALSE,FALSE,N
365,1824-09-25 00:08:08.000,,t,in,FALSE,FALSE,N
365,1824-09-25 00:08:24.000,,S,c2,FALSE,FALSE,N
365,1824-09-25 00:09:30.000,,S,c3,FALSE,FALSE,N
365,1824-09-25 00:09:55.500,,t,out,FALSE,FALSE,N
365,1824-09-25 00:10:48.500,,S,c4,FALSE,FALSE,N
366,1824-09-25 00:00:08.000,,t,out,FALSE,FALSE,N
366,1824-09-25 00:00:59.000,,S,c4,FALSE,FALSE,N
366,1824-09-25 23:57:19.000,,S,c1,TRUE,FALSE,N
366,1824-09-25 23:58:20.000,,t,in,TRUE,FALSE,N
366,1824-09-25 23:58:36.000,,S,c2,TRUE,FALSE,N
366,1824-09-25 23:59:42.000,,S,c3,TRUE,FALSE,N
367,1824-09-26 00:14:37.000,,S,c1,FALSE,FALSE,N
367,1824-09-26 00:15:24.500,,t,in,FALSE,FALSE,N
367,1824-09-26 00:15:49.500,,S,c2,FALSE,FALSE,N
367,1824-09-26 00:17:00.000,,S,c3,FALSE,FALSE,N
367,1824-09-26 00:17:15.000,,t,out,FALSE,FALSE,N
367,1824-09-26 00:18:14.250,,S,c4,FALSE,FALSE,N
368,1824-09-26 00:19:13.500,,S,c1,FALSE,FALSE,N
368,1824-09-26 00:20:01.500,,t,in,FALSE,FALSE,N
368,1824-09-26 00:20:26.750,,S,c2,FALSE,FALSE,N
368,1824-09-26 00:21:37.000,,S,c3,FALSE,FALSE,N
368,1824-09-26 00:21:51.000,,t,out,FALSE,FALSE,N
368,1824-09-26 00:22:51.500,,S,c4,FALSE,FALSE,N
369,1824-09-27 00:07:47.500,,S,c1,FALSE,FALSE,N
369,1824-09-27 00:08:24.500,,t,in,FALSE,FALSE,N
369,1824-09-27 00:09:04.000,,S,c2,FALSE,FALSE,N
369,1824-09-27 00:10:10.000,,S,c3,FALSE,FALSE,N
369,1824-09-27 00:10:23.000,,t,out,FALSE,FALSE,N
369,1824-09-27 00:11:30.000,,S,c4,FALSE,FALSE,N
370,1824-09-27 00:22:17.500,,S,c1,FALSE,FALSE,N
370,1824-09-27 00:22:54.000,,t,in,FALSE,FALSE,N
370,1824-09-27 00:23:41.500,,S,c2,FALSE,FALSE,N
370,1824-09-27 00:24:29.500,,S,c3,FALSE,FALSE,N
370,1824-09-27 00:25:02.500,,t,out,FALSE,FALSE,N
370,1824-09-27 00:26:07.500,,S,c4,FALSE,FALSE,N
371,1824-09-27 00:00:10.000,,S,c2,FALSE,FALSE,N
371,1824-09-27 00:01:14.000,,S,c3,FALSE,FALSE,N
371,1824-09-27 00:01:30.000,,t,out,FALSE,FALSE,N
371,1824-09-27 00:02:36.500,,S,c4,FALSE,FALSE,N
371,1824-09-27 23:58:52.000,,S,c1,TRUE,FALSE,N
371,1824-09-27 23:59:29.000,,t,in,TRUE,FALSE,N
372,1824-09-29 00:12:17.000,,S,c1,FALSE,FALSE,N
372,1824-09-29 00:12:37.000,,t,in,FALSE,FALSE,N
372,1824-09-29 00:13:28.000,,S,c2,FALSE,FALSE,N
372,1824-09-29 00:14:38.000,,S,c3,FALSE,FALSE,N
372,1824-09-29 00:14:40.500,,t,out,FALSE,FALSE,N
372,1824-09-29 00:15:53.000,,S,c4,FALSE,FALSE,N
373,1824-09-29 23:55:10.500,,S,c1,TRUE,FALSE,N
373,1824-09-29 23:55:30.500,,t,in,TRUE,FALSE,N
373,1824-09-29 23:56:29.500,,S,c2,TRUE,FALSE,N
373,1824-09-29 23:57:33.500,,S,c3,TRUE,FALSE,N
373,1824-09-29 23:57:41.000,,t,out,TRUE,FALSE,N
373,1824-09-29 23:58:55.000,,S,c4,TRUE,FALSE,N
374,1824-09-30 23:55:41.000,,S,c1,TRUE,FALSE,N
374,1824-09-30 23:55:55.000,,t,in,TRUE,FALSE,N
374,1824-09-30 23:56:51.500,,S,c2,TRUE,FALSE,N
374,1824-09-30 23:57:58.500,,S,c3,TRUE,FALSE,N
374,1824-09-30 23:58:04.500,,t,out,TRUE,FALSE,N
374,1824-09-30 23:59:15.500,,S,c4,TRUE,FALSE,N
383,1825-01-27 00:27:24.000,,S,in,FALSE,FALSE,
383,1825-01-27 00:27:57.000,,t,in,FALSE,FALSE,
383,1825-01-27 00:29:51.000,,t,out,FALSE,FALSE,
383,1825-01-27 00:31:35.000,,S,out,FALSE,FALSE,
384,1825-01-27 00:37:34.750,,S,in,FALSE,FALSE,
384,1825-01-27 00:38:07.000,,t,in,FALSE,FALSE,
384,1825-01-27 00:40:01.000,,t,out,FALSE,FALSE,
384,1825-01-27 00:41:45.500,,S,out,FALSE,FALSE,
385,1825-01-27 00:42:29.500,,S,in,FALSE,FALSE,
385,1825-01-27 00:43:02.500,,t,in,FALSE,FALSE,
385,1825-01-27 00:44:57.000,,t,out,FALSE,FALSE,
385,1825-01-27 00:46:40.500,,S,out,FALSE,FALSE,
394,1827-02-25 00:21:10.000,,S,in,FALSE,FALSE,
394,1827-02-25 00:22:14.500,,t1,in,FALSE,FALSE,
394,1827-02-25 00:22:22.500,,t2,in,FALSE,FALSE,
394,1827-02-25 00:22:54.000,,t3,in,FALSE,FALSE,
394,1827-02-25 00:23:22.500,,S,in,FALSE,FALSE,
394,1827-02-25 00:24:16.500,,t2,out,FALSE,FALSE,
394,1827-02-25 00:24:23.500,,t1,out,FALSE,FALSE,
394,1827-02-25 00:25:14.000,,t3,out,FALSE,FALSE,
394,1827-02-25 00:25:41.500,,S,out,FALSE,FALSE,
395,1827-02-25 00:30:15.000,,S,in,FALSE,FALSE,
395,1827-02-25 00:31:19.000,,t1,in,FALSE,FALSE,
395,1827-02-25 00:31:28.000,,t2,in,FALSE,FALSE,
395,1827-02-25 00:31:59.000,,t3,in,FALSE,FALSE,
395,1827-02-25 00:32:26.000,,S,in,FALSE,FALSE,
395,1827-02-25 00:33:21.000,,t2,out,FALSE,FALSE,
395,1827-02-25 00:33:25.500,,t1,out,FALSE,FALSE,
395,1827-02-25 00:34:18.500,,t3,out,FALSE,FALSE,
395,1827-02-25 00:34:46.500,,S,out,FALSE,FALSE,
396,1827-02-26 00:33:55.500,,S,in,FALSE,FALSE,
396,1827-02-26 00:35:33.000,,t3,in,FALSE,FALSE,
396,1827-02-26 00:35:47.000,,S,in,FALSE,FALSE,
396,1827-02-26 00:36:28.000,,S,out,FALSE,FALSE,
396,1827-02-26 00:37:26.000,,t3,out,FALSE,FALSE,
396,1827-02-26 00:38:12.000,,S,out,FALSE,FALSE,
397,1827-02-26 00:39:25.000,,S,in,FALSE,FALSE,
397,1827-02-26 00:41:03.000,,t3,in,FALSE,FALSE,
397,1827-02-26 00:41:13.000,,S,in,FALSE,FALSE,
397,1827-02-26 00:41:54.000,,S,out,FALSE,FALSE,
397,1827-02-26 00:42:58.000,,t3,out,FALSE,FALSE,
397,1827-02-26 00:43:40.000,,S,out,FALSE,FALSE,
398,1827-02-26 00:44:42.500,,S,in,FALSE,FALSE,
398,1827-02-26 00:46:20.000,,t3,in,FALSE,FALSE,
398,1827-02-26 00:46:29.500,,S,in,FALSE,FALSE,
398,1827-02-26 00:47:12.000,,S,out,FALSE,FALSE,
398,1827-02-26 00:48:09.500,,t3,out,FALSE,FALSE,
398,1827-02-26 00:48:55.000,,S,out,FALSE,FALSE,
399,1827-02-26 00:49:35.000,,S,in,FALSE,FALSE,
399,1827-02-26 00:51:12.000,,t3,in,FALSE,FALSE,
399,1827-02-26 00:51:20.500,,S,in,FALSE,FALSE,
399,1827-02-26 00:52:03.000,,S,out,FALSE,FALSE,
399,1827-02-26 00:53:01.000,,t3,out,FALSE,FALSE,
399,1827-02-26 00:53:46.500,,S,out,FALSE,FALSE,
400,1827-02-28 00:23:02.000,,S,in,FALSE,FALSE,S
400,1827-02-28 00:24:10.000,,t3,in,FALSE,FALSE,S
400,1827-02-28 00:24:50.000,,S,in,FALSE,FALSE,S
400,1827-02-28 00:26:09.250,,t3,out,FALSE,FALSE,S
400,1827-02-28 00:27:17.000,,S,out,FALSE,FALSE,S
401,1827-02-28 00:28:29.500,,S,in,FALSE,FALSE,S
401,1827-02-28 00:29:36.500,,t3,in,FALSE,FALSE,S
401,1827-02-28 00:30:17.000,,S,out,FALSE,FALSE,S
401,1827-02-28 00:30:57.000,,S,in,FALSE,FALSE,S
401,1827-02-28 00:31:33.000,,t3,out,FALSE,FALSE,S
401,1827-02-28 00:32:44.000,,S,out,FALSE,FALSE,S
402,1827-02-28 00:34:06.750,,S,in,FALSE,FALSE,S
402,1827-02-28 00:35:15.000,,t3,in,FALSE,FALSE,S
402,1827-02-28 00:35:53.000,,S,out,FALSE,FALSE,S
402,1827-02-28 00:36:34.500,,S,in,FALSE,FALSE,S
402,1827-02-28 00:37:15.500,,t3,out,FALSE,FALSE,S
402,1827-02-28 00:38:20.500,,S,out,FALSE,FALSE,S
403,1827-02-28 00:39:21.750,,S,in,FALSE,FALSE,S
403,1827-02-28 00:40:29.500,,t3,in,FALSE,FALSE,S
403,1827-02-28 00:41:07.250,,S,out,FALSE,FALSE,S
403,1827-02-28 00:41:49.000,,S,in,FALSE,FALSE,S
403,1827-02-28 00:42:26.000,,t3,out,FALSE,FALSE,S
403,1827-02-28 00:43:30.000,,S,out,FALSE,FALSE,S
404,1827-02-28 00:44:24.500,,S,in,FALSE,FALSE,S
404,1827-02-28 00:45:31.500,,t3,in,FALSE,FALSE,S
404,1827-02-28 00:46:07.500,,S,out,FALSE,FALSE,S
404,1827-02-28 00:46:52.250,,S,in,FALSE,FALSE,S
404,1827-02-28 00:47:27.000,,t3,out,FALSE,FALSE,S
404,1827-02-28 00:48:37.000,,S,out,FALSE,FALSE,S
405,1827-02-28 00:49:22.000,,S,in,FALSE,FALSE,S
405,1827-02-28 00:50:29.000,,t3,in,FALSE,FALSE,S
405,1827-02-28 00:51:04.000,,S,out,FALSE,FALSE,S
405,1827-02-28 00:51:50.000,,S,in,FALSE,FALSE,S
405,1827-02-28 00:52:23.000,,t3,out,FALSE,FALSE,S
405,1827-02-28 00:53:31.000,,S,out,FALSE,FALSE,S
406,1827-03-06 00:17:10.500,,S,in,FALSE,FALSE,S
406,1827-03-06 00:18:31.000,,t3,in,FALSE,FALSE,S
406,1827-03-06 00:18:55.000,,S,in,FALSE,FALSE,S
406,1827-03-06 00:19:37.000,,S,out,FALSE,FALSE,S
406,1827-03-06 00:21:20.000,,S,out,FALSE,FALSE,S
407,1827-03-06 00:22:08.000,,S,in,FALSE,FALSE,S
407,1827-03-06 00:23:29.000,,t3,in,FALSE,FALSE,S
407,1827-03-06 00:23:56.500,,S,in,FALSE,FALSE,S
407,1827-03-06 00:24:24.000,1827-03-06 00:24:34.000,S,out,FALSE,FALSE,S
407,1827-03-06 00:24:47.500,,t3,out,FALSE,FALSE,S
407,1827-03-06 00:26:19.000,,S,out,FALSE,FALSE,S
408,1827-03-06 00:27:38.500,,S,in,FALSE,FALSE,S
408,1827-03-06 00:29:01.000,,t3,in,FALSE,FALSE,S
408,1827-03-06 00:29:22.000,,S,in,FALSE,FALSE,S
408,1827-03-06 00:30:06.000,,S,out,FALSE,FALSE,S
408,1827-03-06 00:30:18.000,,t3,out,FALSE,FALSE,S
408,1827-03-06 00:31:47.000,,S,out,FALSE,FALSE,S
409,1827-03-06 00:34:34.500,,S,in,FALSE,FALSE,S
409,1827-03-06 00:35:57.000,,t3,in,FALSE,FALSE,S
409,1827-03-06 00:36:17.500,,S,in,FALSE,FALSE,S
409,1827-03-06 00:38:42.000,,S,out,FALSE,FALSE,S
430,1830-06-30 02:37:12.500,,S,in,FALSE,FALSE,N
430,1830-06-30 02:38:14.000,,t,in,FALSE,FALSE,N
430,1830-06-30 02:39:44.500,,t,out,FALSE,FALSE,N
430,1830-06-30 02:41:03.500,,S,out,FALSE,FALSE,N
431,1830-06-30 02:41:43.500,,S,in,FALSE,FALSE,N
431,1830-06-30 02:42:41.500,,t,in,FALSE,FALSE,N
431,1830-06-30 02:44:14.500,,t,out,FALSE,FALSE,N
431,1830-06-30 02:45:33.500,,S,out,FALSE,FALSE,N
432,1830-06-30 02:46:29.500,,S,in,FALSE,FALSE,N
432,1830-06-30 02:47:30.500,,t,in,FALSE,FALSE,N
432,1830-06-30 02:48:58.500,,t,out,FALSE,FALSE,N
432,1830-06-30 02:50:17.000,,S,out,FALSE,FALSE,N
433,1830-06-30 02:50:58.500,,S,in,FALSE,FALSE,N
433,1830-06-30 02:51:57.500,,t,in,FALSE,FALSE,N
433,1830-06-30 02:53:25.500,,t,out,FALSE,FALSE,N
433,1830-06-30 02:54:45.000,,S,out,FALSE,FALSE,N
434,1830-06-30 02:55:23.000,,S,in,FALSE,FALSE,N
434,1830-06-30 02:56:24.500,,t,in,FALSE,FALSE,N
434,1830-06-30 02:57:48.500,,t,out,FALSE,FALSE,N
434,1830-06-30 02:58:07.500,1830-06-30 02:59:07.500,S,out,FALSE,FALSE,N
435,1830-06-30 02:59:02.000,,S,in,FALSE,FALSE,N
435,1830-06-30 03:00:04.000,,t,in,FALSE,FALSE,N
435,1830-06-30 03:01:24.000,,t,out,FALSE,FALSE,N
435,1830-06-30 03:02:43.500,,S,out,FALSE,FALSE,N
436,1830-07-02 02:28:15.000,,S,in,FALSE,FALSE,N
436,1830-07-02 02:28:49.000,,t,in,FALSE,FALSE,N
436,1830-07-02 02:30:00.000,,t,out,FALSE,FALSE,N
436,1830-07-02 02:31:46.000,,S,out,FALSE,FALSE,N
437,1830-07-02 02:32:38.500,,S,in,FALSE,FALSE,N
437,1830-07-02 02:33:11.000,,t,in,FALSE,FALSE,N
437,1830-07-02 02:34:27.000,,t,out,FALSE,FALSE,N
437,1830-07-02 02:36:12.500,,S,out,FALSE,FALSE,N
438,1830-07-02 02:37:09.250,,S,in,FALSE,FALSE,N
438,1830-07-02 02:37:43.000,,t,in,FALSE,FALSE,N
438,1830-07-02 02:38:21.000,,S,c2,FALSE,FALSE,N
438,1830-07-02 02:39:03.000,,t,out,FALSE,FALSE,N
438,1830-07-02 02:40:47.500,1830-07-02 02:39:47.500,S,c3,FALSE,FALSE,N
438,1830-07-02 02:40:51.000,,S,out,FALSE,FALSE,N
439,1830-07-02 02:41:24.000,,S,in,FALSE,FALSE,N
439,1830-07-02 02:41:59.500,,t,in,FALSE,FALSE,N
439,1830-07-02 02:42:39.000,,S,c2,FALSE,FALSE,N
439,1830-07-02 02:43:23.000,,t,out,FALSE,FALSE,N
439,1830-07-02 02:44:03.000,,S,c3,FALSE,FALSE,N
439,1830-07-02 02:45:10.000,,S,out,FALSE,FALSE,N
440,1830-07-02 02:45:54.000,,S,in,FALSE,FALSE,N
440,1830-07-02 02:46:28.000,,t,in,FALSE,FALSE,N
440,1830-07-02 02:47:13.000,,S,c2,FALSE,FALSE,N
440,1830-07-02 02:47:56.000,,t,out,FALSE,FALSE,N
440,1830-07-02 02:48:34.000,,S,c3,FALSE,FALSE,N
440,1830-07-02 02:49:42.000,,S,out,FALSE,FALSE,N
441,1830-07-02 02:50:13.000,,S,in,FALSE,FALSE,N
441,1830-07-02 02:50:48.000,,t,in,FALSE,FALSE,N
441,1830-07-02 02:51:29.000,,S,c2,FALSE,FALSE,N
441,1830-07-02 02:52:13.000,,t,out,FALSE,FALSE,N
441,1830-07-02 02:52:53.500,,S,c3,FALSE,FALSE,N
441,1830-07-02 02:54:00.500,,S,out,FALSE,FALSE,N
442,1830-07-02 02:55:06.500,,S,in,FALSE,FALSE,N
442,1830-07-02 02:55:41.000,,t,in,FALSE,FALSE,N
442,1830-07-02 02:56:27.000,,S,c2,FALSE,FALSE,N
442,1830-07-02 02:57:09.500,,t,out,FALSE,FALSE,N
442,1830-07-02 02:57:45.500,,S,c3,FALSE,FALSE,N
442,1830-07-02 02:58:57.000,,S,out,FALSE,FALSE,N
449,1830-09-27 11:51:36.000,,S,in,TRUE,FALSE,
449,1830-09-27 11:52:27.000,,t,in,TRUE,FALSE,
449,1830-09-27 11:52:57.000,,S,c2,TRUE,FALSE,
449,1830-09-27 11:53:53.000,,t,out,TRUE,FALSE,
449,1830-09-27 11:55:21.000,,S,out,TRUE,FALSE,
450,1830-09-30 00:00:35.500,,S,1_ext,FALSE,FALSE,
450,1830-09-30 00:01:26.500,,t,in,FALSE,FALSE,
450,1830-09-30 00:02:11.000,,S,1_int,FALSE,FALSE,
450,1830-09-30 00:02:46.000,,t,out,FALSE,FALSE,
450,1830-09-30 00:03:01.000,,S,2_int,FALSE,FALSE,
450,1830-09-30 00:04:35.500,,S,2_ext,FALSE,FALSE,
451,1830-09-30 00:08:01.000,,S,1_ext,FALSE,FALSE,
451,1830-09-30 00:08:50.500,,t,in,FALSE,FALSE,
451,1830-09-30 00:09:35.000,,S,1_int,FALSE,FALSE,
451,1830-09-30 00:10:10.500,,t,out,FALSE,FALSE,
451,1830-09-30 00:10:25.500,,S,2_int,FALSE,FALSE,
451,1830-09-30 00:12:00.000,,S,2_ext,FALSE,FALSE,
452,1830-09-30 11:48:24.500,,S,1_ext,TRUE,FALSE,
452,1830-09-30 11:49:15.000,,t,in,TRUE,FALSE,
452,1830-09-30 11:49:55.000,,S,1_int,TRUE,FALSE,
452,1830-09-30 11:50:36.000,,t,out,TRUE,FALSE,
452,1830-09-30 11:50:49.000,,S,2_int,TRUE,FALSE,
452,1830-09-30 11:52:19.000,,S,2_ext,TRUE,FALSE,
453,1830-09-30 11:54:07.500,,S,1_ext,TRUE,FALSE,
453,1830-09-30 11:54:57.000,,t,in,TRUE,FALSE,
453,1830-09-30 11:55:42.000,,S,1_int,TRUE,FALSE,
453,1830-09-30 11:56:18.000,,t,out,TRUE,FALSE,
453,1830-09-30 11:56:31.000,,S,2_int,TRUE,FALSE,
453,1830-09-30 11:58:07.500,,S,2_ext,TRUE,FALSE,
454,1830-10-03 00:04:29.000,,S,1_ext,FALSE,FALSE,N
454,1830-10-03 00:06:02.000,,S,1_int,FALSE,FALSE,N
454,1830-10-03 00:06:28.500,,t,in,FALSE,FALSE,N
454,1830-10-03 00:06:54.000,,S,2_int,FALSE,FALSE,N
454,1830-10-03 00:07:26.500,,t,out,FALSE,FALSE,N
454,1830-10-03 00:08:27.000,,S,2_ext,FALSE,FALSE,N
455,1830-10-03 00:09:22.000,,S,1_ext,FALSE,FALSE,N
455,1830-10-03 00:10:54.500,,S,1_int,FALSE,FALSE,N
455,1830-10-03 00:11:21.000,,t,in,FALSE,FALSE,N
455,1830-10-03 00:11:47.500,,S,2_int,FALSE,FALSE,N
455,1830-10-03 00:12:19.000,,t,out,FALSE,FALSE,N
455,1830-10-03 00:13:18.750,,S,2_ext,FALSE,FALSE,N
456,1830-10-03 11:54:40.500,,S,1_ext,TRUE,FALSE,N
456,1830-10-03 11:56:14.500,,S,1_int,TRUE,FALSE,N
456,1830-10-03 11:56:40.500,,t,in,TRUE,FALSE,N
456,1830-10-03 11:57:06.500,,S,2_int,TRUE,FALSE,N
456,1830-10-03 11:57:39.000,,t,out,TRUE,FALSE,N
456,1830-10-03 11:58:39.500,,S,2_ext,TRUE,FALSE,N
457,1830-10-03 11:59:37.500,,S,1_ext,TRUE,FALSE,N
457,1830-10-03 00:01:10.000,1830-10-03 12:01:10.000,S,1_int,FALSE,FALSE,N
457,1830-10-03 00:01:36.000,1830-10-03 12:01:36.000,t,in,FALSE,FALSE,N
457,1830-10-03 00:02:01.000,1830-10-03 12:02:01.000,S,2_int,FALSE,FALSE,N
457,1830-10-03 00:02:34.000,1830-10-03 12:02:34.000,t,out,FALSE,FALSE,N
457,1830-10-03 00:03:35.500,1830-10-03 12:03:35.500,S,2_ext,FALSE,FALSE,N
458,1830-10-04 00:04:28.000,,S,1_ext,FALSE,FALSE,N
458,1830-10-04 00:06:04.500,,S,1_int,FALSE,FALSE,N
458,1830-10-04 00:06:13.500,,t,in,FALSE,FALSE,N
458,1830-10-04 00:06:52.500,,S,2_int,FALSE,FALSE,N
458,1830-10-04 00:07:20.250,,t,out,FALSE,FALSE,N
458,1830-10-04 00:08:29.500,,S,2_ext,FALSE,FALSE,N
459,1830-10-04 11:49:07.000,,S,1_ext,TRUE,FALSE,N
459,1830-10-04 11:50:45.000,,S,1_int,TRUE,FALSE,N
459,1830-10-04 11:50:53.500,,t,in,TRUE,FALSE,N
459,1830-10-04 11:51:32.000,,S,2_int,TRUE,FALSE,N
459,1830-10-04 11:52:01.000,,t,out,TRUE,FALSE,N
459,1830-10-04 11:53:10.500,,S,2_ext,TRUE,FALSE,N
460,1830-10-04 11:54:17.000,,S,1_ext,TRUE,FALSE,N
460,1830-10-04 11:55:54.000,,S,1_int,TRUE,FALSE,N
460,1830-10-04 11:56:05.000,,t,in,TRUE,FALSE,N
460,1830-10-04 11:56:41.250,,S,2_int,TRUE,FALSE,N
460,1830-10-04 11:57:10.000,,t,out,TRUE,FALSE,N
460,1830-10-04 11:58:20.000,,S,2_ext,TRUE,FALSE,N
461,1830-10-04 11:59:20.000,,S,1_ext,TRUE,FALSE,N
461,1830-10-04 00:00:56.000,1830-10-04 12:00:56.000,S,1_int,FALSE,FALSE,N
461,1830-10-04 00:01:07.000,1830-10-04 12:01:07.000,t,in,FALSE,FALSE,N
461,1830-10-04 00:01:45.000,1830-10-04 12:01:45.000,S,2_int,FALSE,FALSE,N
461,1830-10-04 00:02:13.000,1830-10-04 12:02:13.000,t,out,FALSE,FALSE,N
461,1830-10-04 00:03:22.500,1830-10-04 12:03:22.500,S,2_ext,FALSE,FALSE,N
462,1830-10-06 00:04:34.500,,S,1_ext,FALSE,FALSE,N
462,1830-10-06 00:05:48.500,,t,in,FALSE,FALSE,N
462,1830-10-06 00:05:58.000,,S,1_int,FALSE,FALSE,N
462,1830-10-06 00:06:54.500,,t,out,FALSE,FALSE,N
462,1830-10-06 00:07:01.000,,S,2_int,FALSE,FALSE,N
462,1830-10-06 00:08:23.000,,S,2_ext,FALSE,FALSE,N
463,1830-10-06 11:42:27.000,1830-10-06 11:43:27.000,S,1_ext,TRUE,FALSE,N
463,1830-10-06 11:44:40.000,,t,in,TRUE,FALSE,N
463,1830-10-06 11:44:59.000,,S,1_int,TRUE,FALSE,N
463,1830-10-06 11:45:52.000,,t,out,TRUE,FALSE,N
463,1830-10-06 11:45:55.000,,S,2_int,TRUE,FALSE,N
463,1830-10-06 11:47:24.500,,S,2_ext,TRUE,FALSE,N
464,1830-10-06 11:48:48.500,,S,1_ext,TRUE,FALSE,N
464,1830-10-06 11:50:02.500,,t,in,TRUE,FALSE,N
464,1830-10-06 11:50:22.000,,S,1_int,TRUE,FALSE,N
464,1830-10-06 11:51:13.000,,S,2_int,TRUE,FALSE,N
464,1830-10-06 11:51:18.000,,t,out,TRUE,FALSE,N
464,1830-10-06 11:52:48.000,,S,2_ext,TRUE,FALSE,N
465,1830-10-06 11:52:51.500,,S,1_ext,TRUE,FALSE,N
465,1830-10-06 11:54:05.500,,t,in,TRUE,FALSE,N
